item_id,user_id,rating,timestamp,size,fit,user_attr,model_attr,category,brand,year,split
28967,Chrissie,5,2014-01-17 08:00:00+00:00,,Just right,,Small&Large,Dresses,,2013,0
34931,Kyra,5,2014-01-17 08:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2013,0
67194,elizabethreneevickers,5,2014-01-17 08:00:00+00:00,3.0,Very large,Small,Small&Large,Dresses,,2013,2
57369,justpeachykeen01,3,2014-01-17 08:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,,2014,0
58940,Ultra,4,2014-01-17 08:00:00+00:00,4.0,Just right,Small,Small,Dresses,,2016,0
49587,Cindy,4,2014-01-17 08:00:00+00:00,,Just right,Small,Small&Large,Dresses,,2014,0
67197,Nicole,4,2014-01-17 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2018,0
67507,brettmarielange,5,2014-01-17 08:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
31644,bclubbs,4,2014-01-17 08:00:00+00:00,4.0,Slightly small,Small,Small&Large,Dresses,,2015,2
67507,michelle.kittyfloss,4,2014-01-17 08:00:00+00:00,,Just right,,Small,Tops,,2016,0
47657,Karrie,5,2014-01-18 08:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2018,0
32236,kristin_kahaly,5,2014-01-18 08:00:00+00:00,2.0,Slightly small,Small,Small,Outerwear,,2014,0
75947,shannon,4,2014-01-18 08:00:00+00:00,7.0,Just right,Small,Small,Bottoms,,2019,0
78227,dragonfire31591,3,2014-01-18 08:00:00+00:00,1.0,Slightly small,Small,Small,Tops,,2015,0
77879,ktray3,4,2014-01-18 08:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2015,0
59176,nanaminako,5,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
7443,Kat,3,2014-01-18 08:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2012,0
80427,allysamerod,5,2014-01-18 08:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2015,1
7443,amy.j.talarico,5,2014-01-18 08:00:00+00:00,7.0,Just right,Large,Small,Dresses,,2012,0
32236,srt,4,2014-01-18 08:00:00+00:00,1.0,Just right,Small,Small,Outerwear,,2014,1
21296,Maribel,4,2014-01-18 08:00:00+00:00,6.0,Just right,Large,Small,Bottoms,ModCloth,2013,0
34935,Barbara,4,2014-01-18 08:00:00+00:00,5.0,Just right,Small,Small&Large,Tops,,2013,0
73186,jossa_86,4,2014-01-18 08:00:00+00:00,5.0,Just right,Large,Small&Large,Bottoms,,2016,0
54887,Flo,3,2014-01-18 08:00:00+00:00,5.0,Slightly large,Small,Small&Large,Tops,,2015,0
67507,Claudia,4,2014-01-18 08:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
89044,Gracie,1,2014-01-18 08:00:00+00:00,8.0,Very large,Small,Small&Large,Bottoms,,2014,0
67022,Ally,5,2014-01-18 08:00:00+00:00,1.0,Just right,Small,Small,Tops,Out of Print,2013,0
50818,Regina,3,2014-01-18 08:00:00+00:00,3.0,Slightly large,Small,Small&Large,Bottoms,,2016,0
34937,Caeta,2,2014-01-18 08:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
54222,Gracie,5,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,ModCloth,2015,0
35272,jocelyncarroll87,5,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small,Outerwear,,2016,0
63583,Chibird,5,2014-01-18 08:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2016,2
73186,gnattyp,2,2014-01-18 08:00:00+00:00,3.0,Slightly large,Small,Small&Large,Bottoms,,2016,0
84436,gnattyp,4,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small,Tops,,2015,1
84436,crazyhiker31,5,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small,Tops,,2015,0
28967,merran.eby,5,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
28967,jocelyncarroll87,5,2014-01-18 08:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,2
55967,Cassidy,5,2014-01-18 08:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
50405,meggie.willner,5,2014-01-18 08:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
69630,Alegrea,5,2014-01-18 08:00:00+00:00,8.0,Just right,Large,Small,Bottoms,,2015,0
78224,gnattyp,5,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2016,2
70538,dragonfire31591,5,2014-01-18 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,ModCloth,2017,2
62447,AK_iris,4,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,0
57369,3nn4forjc,5,2014-01-18 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2014,0
80003,Dana,4,2014-01-19 08:00:00+00:00,3.0,Slightly large,Small,Small,Dresses,,2013,0
105202,verdonkulous,4,2014-01-19 08:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2018,0
48629,Emily,4,2014-01-19 08:00:00+00:00,,Just right,Small,Small,Dresses,Ryu,2016,0
104741,judykjhan,4,2014-01-19 08:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,0
48629,qhr_hf,5,2014-01-19 08:00:00+00:00,,Slightly large,,Small,Dresses,Ryu,2016,0
62447,jswan2090,5,2014-01-19 08:00:00+00:00,5.0,Just right,Large,Small,Bottoms,,2015,0
21296,mgn_young,4,2014-01-19 08:00:00+00:00,2.0,Slightly large,Small,Small,Bottoms,ModCloth,2013,0
89044,judykjhan,5,2014-01-19 08:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2014,1
63583,Samantha,1,2014-01-19 08:00:00+00:00,1.0,Very large,Small,Small&Large,Tops,,2016,0
78227,kamedio,5,2014-01-19 08:00:00+00:00,2.0,Just right,Small,Small,Tops,,2015,2
70538,sarafer010,1,2014-01-19 08:00:00+00:00,5.0,Very large,Large,Small&Large,Dresses,ModCloth,2017,0
27439,Jacqueline,5,2014-01-19 08:00:00+00:00,2.0,Just right,Small,Small&Large,Outerwear,Steve Madden,2018,0
57369,uribedina,5,2014-01-19 08:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2014,0
105593,renee011,3,2014-01-19 08:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2015,2
65046,Robin,4,2014-01-19 08:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2014,0
32236,crankybakes,5,2014-01-19 08:00:00+00:00,6.0,Just right,Large,Small,Outerwear,,2014,0
32403,ingr0289,4,2014-01-19 08:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2016,0
31644,brie.sassano,4,2014-01-19 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2015,0
34935,gillian.nowlan,5,2014-01-19 08:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
67197,Kristine,4,2014-01-19 08:00:00+00:00,1.0,Very large,Small,Small&Large,Tops,,2018,0
44261,Elyse,3,2014-01-19 08:00:00+00:00,,Slightly large,Small,Small&Large,Tops,,2014,0
65046,sxviolante,5,2014-01-19 08:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2014,0
50405,cob0910,5,2014-01-19 08:00:00+00:00,,Just right,,Small&Large,Tops,,2015,0
70230,Alyse,5,2014-01-19 08:00:00+00:00,2.0,Slightly large,Small,Small,Tops,Kin Ship,2013,0
50405,Helen,5,2014-01-19 08:00:00+00:00,,Just right,Small,Small&Large,Tops,,2015,0
31644,lekzi94,5,2014-01-19 08:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2015,2
73186,eliza.simon,1,2014-01-20 08:00:00+00:00,2.0,Slightly small,Small,Small&Large,Bottoms,,2016,0
67194,aliciaqualset,4,2014-01-20 08:00:00+00:00,,Just right,,Small&Large,Dresses,,2013,0
73186,zappa.asha,5,2014-01-20 08:00:00+00:00,7.0,Slightly large,Large,Small&Large,Bottoms,,2016,0
65046,Maria,4,2014-01-20 08:00:00+00:00,3.0,Slightly small,Small,Small,Dresses,,2014,0
78227,Marian,5,2014-01-20 08:00:00+00:00,2.0,Just right,Small,Small,Tops,,2015,0
34931,cmfish,4,2014-01-20 08:00:00+00:00,6.0,Slightly large,Large,Small&Large,Tops,,2013,0
44893,jortega1102,5,2014-01-20 08:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2012,0
104741,sarmstrong31b,5,2014-01-20 08:00:00+00:00,3.0,Just right,Small,Small,Bottoms,,2015,0
54887,addlogcon,4,2014-01-20 08:00:00+00:00,4.0,Just right,Small,Small&Large,Tops,,2015,0
54887,Margr?t,4,2014-01-20 08:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2015,0
48629,ecracco,4,2014-01-20 08:00:00+00:00,3.0,Slightly large,Small,Small,Dresses,Ryu,2016,0
32403,smileychikk123,5,2014-01-20 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2016,0
67194,tsheringlahmo,4,2014-01-20 08:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2013,0
75947,Mary,5,2014-01-20 08:00:00+00:00,8.0,Just right,Small,Small,Bottoms,,2019,0
67194,Lucie,5,2014-01-20 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
50405,eliza.simon,4,2014-01-20 08:00:00+00:00,2.0,Slightly small,Small,Small&Large,Tops,,2015,2
27590,Bekah,4,2014-01-20 08:00:00+00:00,1.0,Slightly small,Small,Small,Bottoms,,2016,1
56780,cherryvetech,4,2014-01-20 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,Retrolicious,2014,0
59176,emily_klein2002,2,2014-01-20 08:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,ModCloth,2013,0
67022,ayfoster,5,2014-01-20 08:00:00+00:00,3.0,Just right,Small,Small,Tops,Out of Print,2013,0
77949,Rebecca,5,2014-01-20 08:00:00+00:00,4.0,Just right,Small,Small&Large,Bottoms,,2014,0
32236,ModLover,5,2014-01-20 08:00:00+00:00,4.0,Just right,Small,Small,Outerwear,,2014,0
80427,sarmstrong31b,4,2014-01-20 08:00:00+00:00,2.0,Slightly large,Small,Small&Large,Tops,,2015,0
67507,foxysno_bunny,2,2014-01-20 08:00:00+00:00,1.0,Slightly small,Small,Small,Tops,,2016,0
67507,Allyson,2,2014-01-20 08:00:00+00:00,,Slightly small,Small,Small,Tops,,2016,0
32236,suzie,5,2014-01-20 08:00:00+00:00,2.0,Just right,Small,Small,Outerwear,,2014,0
47657,Detra,4,2014-01-20 08:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2018,2
31644,gemma.everett42,5,2014-01-20 08:00:00+00:00,4.0,Just right,Small,Small&Large,Dresses,,2015,0
31644,amy_salzman,4,2014-01-20 08:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2015,0
62482,Marian,5,2014-01-20 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2013,2
62482,Riley,5,2014-01-21 08:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,,2013,0
52406,Krista,5,2014-01-21 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2014,0
27590,scrags19,5,2014-01-21 08:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2016,0
62447,denise.schneider89,3,2014-01-21 08:00:00+00:00,,Just right,,Small,Bottoms,,2015,0
44261,Taylor,4,2014-01-21 08:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2014,0
34937,Lindsey,4,2014-01-21 08:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,,2015,0
84436,michelle.christine14,4,2014-01-21 08:00:00+00:00,1.0,Slightly large,Small,Small,Tops,,2015,2
32403,terrichen1017,4,2014-01-21 08:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2016,0
22563,Mary,5,2014-01-21 08:00:00+00:00,3.0,Slightly large,Small,Small,Tops,,2014,0
84436,Carina,4,2014-01-21 08:00:00+00:00,2.0,Just right,Small,Small,Tops,,2015,0
77998,daniellekillinger,5,2014-01-21 08:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2015,2
55967,wine.nora,5,2014-01-21 08:00:00+00:00,,Just right,Small,Small&Large,Dresses,,2013,0
70230,forgetmenotam,5,2014-01-21 08:00:00+00:00,5.0,Just right,Large,Small,Tops,Kin Ship,2013,0
21296,jessieboehm,1,2014-01-21 08:00:00+00:00,1.0,Very small,Small,Small,Bottoms,ModCloth,2013,2
16411,Caitlin,3,2014-01-21 08:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2011,0
44893,jenn_versteegden19,5,2014-01-21 08:00:00+00:00,4.0,Just right,Large,Small&Large,Tops,,2012,0
67507,elizabeth,5,2014-01-21 08:00:00+00:00,3.0,Just right,Small,Small,Tops,,2016,0
32236,Lindsey,5,2014-01-21 08:00:00+00:00,2.0,Just right,Small,Small,Outerwear,,2014,0
32236,mikhel.kushner,5,2014-01-21 08:00:00+00:00,2.0,Slightly small,Small,Small,Outerwear,,2014,0
82288,Kristen,5,2014-01-21 08:00:00+00:00,,Just right,Small,Small&Large,Dresses,,2018,0
59176,carob323,5,2014-01-21 08:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
34935,rebecca.0671,5,2014-01-21 08:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
47397,Rachel,4,2014-01-21 08:00:00+00:00,3.0,Just right,Small,Small,Tops,,2013,0
77998,jenn_versteegden19,3,2014-01-21 08:00:00+00:00,5.0,Slightly large,Large,Small&Large,Bottoms,,2015,2
73186,sarathecoubian,5,2014-01-22 08:00:00+00:00,5.0,Just right,Large,Small&Large,Bottoms,,2016,1
73186,Beatriz,5,2014-01-22 08:00:00+00:00,2.0,Just right,Large,Small&Large,Bottoms,,2016,0
67507,marie519,5,2014-01-22 08:00:00+00:00,2.0,Just right,Small,Small,Tops,,2016,0
16411,jobilloneil,4,2014-01-22 08:00:00+00:00,6.0,Just right,Large,Small,Dresses,,2011,0
71434,Beth,4,2014-01-22 08:00:00+00:00,2.0,Just right,Small,Small,Tops,,2015,0
70538,lhennis,4,2014-01-22 08:00:00+00:00,6.0,Just right,Large,Small&Large,Dresses,ModCloth,2017,0
27439,fcgmason,5,2014-01-22 08:00:00+00:00,1.0,Just right,Small,Small&Large,Outerwear,Steve Madden,2018,0
32405,tmgdquevedo,2,2014-01-22 08:00:00+00:00,5.0,Slightly large,Large,Small&Large,Dresses,,2012,0
21296,emask7,5,2014-01-22 08:00:00+00:00,1.0,Just right,Small,Small,Bottoms,ModCloth,2013,0
64745,aepeters01,5,2014-01-22 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2014,0
78227,hillary.kerner,5,2014-01-22 08:00:00+00:00,1.0,Just right,Small,Small,Tops,,2015,0
31644,colleen.byers,3,2014-01-22 08:00:00+00:00,5.0,Slightly large,Large,Small&Large,Dresses,,2015,0
59176,sarathecoubian,4,2014-01-22 08:00:00+00:00,,Just right,Large,Small&Large,Tops,ModCloth,2013,2
32236,Susanna,5,2014-01-22 08:00:00+00:00,2.0,Just right,Small,Small,Outerwear,,2014,1
32236,therodefamily,3,2014-01-22 08:00:00+00:00,,Slightly large,,Small,Outerwear,,2014,0
32236,noteventhepie,3,2014-01-22 08:00:00+00:00,4.0,Slightly large,Small,Small,Outerwear,,2014,0
7443,meredithmonster,2,2014-01-22 08:00:00+00:00,1.0,Slightly small,Small,Small,Dresses,,2012,0
7443,hillary.kerner,3,2014-01-22 08:00:00+00:00,1.0,Slightly small,Small,Small,Dresses,,2012,0
40899,361838887,4,2014-01-22 08:00:00+00:00,1.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
70538,aepeters01,5,2014-01-22 08:00:00+00:00,4.0,Just right,Small,Small&Large,Dresses,ModCloth,2017,1
34931,camillabthomas,4,2014-01-22 08:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2013,0
67507,Brie,4,2014-01-22 08:00:00+00:00,2.0,Slightly small,Small,Small,Tops,,2016,0
60724,livdil369,5,2014-01-22 08:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2017,0
27439,frejzch,5,2014-01-22 08:00:00+00:00,3.0,Just right,Small,Small&Large,Outerwear,Steve Madden,2018,0
34935,christinevispoli,4,2014-01-22 08:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2013,0
82256,LauraSue,5,2014-01-22 08:00:00+00:00,5.0,Just right,Small,Small&Large,Tops,,2017,0
61110,sarah,5,2014-01-22 08:00:00+00:00,3.0,Just right,Small,Small,Dresses,Chi Chi London,2013,0
32406,klbarbero811,4,2014-01-22 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
32406,joyce.mar,5,2014-01-22 08:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
105593,pandagirl93,5,2014-01-22 08:00:00+00:00,2.0,Just right,Small,Small,Bottoms,,2015,0
62447,kelly,4,2014-01-22 08:00:00+00:00,2.0,Slightly large,Small,Small,Bottoms,,2015,0
67531,LauraSue,4,2014-01-22 08:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2019,2
62447,Kristin,4,2014-01-22 08:00:00+00:00,5.0,Slightly large,Small,Small,Bottoms,,2015,0
62447,mrs_banquo_1213,5,2014-01-22 08:00:00+00:00,,Just right,,Small,Bottoms,,2015,2
35525,kyla.cacciabeve,2,2014-01-22 08:00:00+00:00,,Slightly large,Large,Small,Dresses,Retrolicious,2014,0
82288,mrsleahvalentine,5,2014-01-22 08:00:00+00:00,,Just right,Large,Small&Large,Dresses,,2018,0
52406,alexahart13,5,2014-01-23 08:00:00+00:00,5.0,Just right,Small,Small&Large,Tops,,2014,1
52406,emailcmwhite,5,2014-01-23 08:00:00+00:00,5.0,Just right,Large,Small&Large,Tops,,2014,0
54222,emurphs34,5,2014-01-23 08:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,ModCloth,2015,0
67507,coachrobinc,5,2014-01-23 08:00:00+00:00,1.0,Just right,Small,Small,Tops,,2016,0
57369,Morgan,5,2014-01-23 08:00:00+00:00,,Just right,Small,Small&Large,Tops,,2014,0
77879,catirone,2,2014-01-23 08:00:00+00:00,3.0,Very large,Small,Small&Large,Bottoms,,2015,0
82496,michellesantoya,5,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small&Large,Outerwear,,2016,0
34935,Jasmine,5,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2013,0
84436,judikins,4,2014-01-23 08:00:00+00:00,,Slightly large,,Small,Tops,,2015,0
62447,ammifish,5,2014-01-23 08:00:00+00:00,4.0,Just right,Small,Small,Bottoms,,2015,0
34935,jencimino,5,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2013,0
84928,coachrobinc,5,2014-01-23 08:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,,2015,0
67194,liz.raycroft,5,2014-01-23 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2013,0
104741,beck,4,2014-01-23 08:00:00+00:00,8.0,Just right,Large,Small,Bottoms,,2015,0
67022,Sera,4,2014-01-23 08:00:00+00:00,4.0,Slightly large,Small,Small,Tops,Out of Print,2013,1
87051,elliewess,5,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2018,0
70478,Kristen,4,2014-01-23 08:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2013,0
27439,catirone,5,2014-01-23 08:00:00+00:00,2.0,Just right,Small,Small&Large,Outerwear,Steve Madden,2018,2
27439,Lara,2,2014-01-23 08:00:00+00:00,1.0,Very large,Small,Small&Large,Outerwear,Steve Madden,2018,0
70478,volleycrab,5,2014-01-23 08:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2013,0
27439,christiina.dennison,5,2014-01-23 08:00:00+00:00,1.0,Just right,Small,Small&Large,Outerwear,Steve Madden,2018,0
32236,downtherabbitholes,5,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small,Outerwear,,2014,0
72310,coachrobinc,3,2014-01-23 08:00:00+00:00,1.0,Very small,Small,Small,Bottoms,,2014,1
72816,hmhorrocks,3,2014-01-23 08:00:00+00:00,4.0,Very large,Small,Small,Bottoms,,2015,1
78224,trueshawna,3,2014-01-23 08:00:00+00:00,3.0,Slightly small,Small,Small&Large,Tops,,2016,0
34931,fringedlily,4,2014-01-23 08:00:00+00:00,4.0,Just right,Small,Small&Large,Tops,,2013,0
32403,rjkasman,4,2014-01-23 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2016,0
28252,brennabeejay,5,2014-01-23 08:00:00+00:00,2.0,Just right,Small,Small,Dresses,Retrolicious,2015,0
28252,melissa,5,2014-01-23 08:00:00+00:00,2.0,Just right,Small,Small,Dresses,Retrolicious,2015,0
59176,Layrin,5,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,ModCloth,2013,0
24853,coachrobinc,5,2014-01-23 08:00:00+00:00,1.0,Just right,Small,Small,Tops,,2016,2
32236,lauren_dykema,5,2014-01-23 08:00:00+00:00,4.0,Just right,Small,Small,Outerwear,,2014,0
32236,hrwilhelm,5,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small,Outerwear,,2014,2
82256,Fae,5,2014-01-23 08:00:00+00:00,8.0,Just right,Large,Small&Large,Tops,,2017,0
103764,erica.l.davies,3,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2014,0
44893,michellesantoya,5,2014-01-23 08:00:00+00:00,3.0,Just right,Small,Small&Large,Tops,,2012,1
35525,Samantha,3,2014-01-24 08:00:00+00:00,6.0,Slightly large,Small,Small,Dresses,Retrolicious,2014,0
32405,amyellyn19,5,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2012,0
77998,emevensen,5,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small&Large,Bottoms,,2015,0
106758,leajp89,5,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2017,0
7443,Ellie,4,2014-01-24 08:00:00+00:00,3.0,Just right,Small,Small,Dresses,,2012,0
105593,jessica.wissinger,4,2014-01-24 08:00:00+00:00,3.0,Slightly large,Small,Small,Bottoms,,2015,0
67507,GrumpyCath,4,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small,Tops,,2016,0
50818,taytaymi,5,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small&Large,Bottoms,,2016,0
104356,maryann,4,2014-01-24 08:00:00+00:00,1.0,Very large,Small,Small,Dresses,Ryu,2016,0
32405,pprakash5,5,2014-01-24 08:00:00+00:00,2.0,Slightly large,Small,Small&Large,Dresses,,2012,1
32406,Kirstin,5,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,0
27439,zhao.je,4,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small&Large,Outerwear,Steve Madden,2018,0
7443,pprakash5,4,2014-01-24 08:00:00+00:00,2.0,Slightly large,Small,Small,Dresses,,2012,2
80427,liz.shouvlin,5,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small&Large,Tops,,2015,0
106758,jennlaurensmith,4,2014-01-24 08:00:00+00:00,,Just right,,Small&Large,Dresses,,2017,0
32405,jenmseaman,5,2014-01-24 08:00:00+00:00,,Just right,,Small&Large,Dresses,,2012,1
35525,Meg,4,2014-01-24 08:00:00+00:00,6.0,Slightly large,Small,Small,Dresses,Retrolicious,2014,0
21296,kate.c.nelson,5,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small,Bottoms,ModCloth,2013,1
34931,jenmseaman,4,2014-01-24 08:00:00+00:00,,Slightly small,,Small&Large,Tops,,2013,2
47657,Dianelis,4,2014-01-24 08:00:00+00:00,1.0,Slightly large,Small,Small&Large,Bottoms,,2018,2
28967,jessica6682,4,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small&Large,Dresses,,2013,1
32236,ashley,5,2014-01-24 08:00:00+00:00,3.0,Just right,Small,Small,Outerwear,,2014,0
77879,Marie,5,2014-01-24 08:00:00+00:00,3.0,Just right,Small,Small&Large,Bottoms,,2015,0
107794,cosplay_life_for_me,2,2014-01-24 08:00:00+00:00,1.0,Very large,Small,Small&Large,Tops,,2018,2
48629,Anik,4,2014-01-24 08:00:00+00:00,3.0,Slightly large,Small,Small,Dresses,Ryu,2016,0
84436,Emma,4,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small,Tops,,2015,0
44261,caiterbug,5,2014-01-24 08:00:00+00:00,3.0,Slightly large,Small,Small&Large,Tops,,2014,0
78573,mimi_k_lee,5,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small,Dresses,,2016,0
22563,julie.e.jones13,4,2014-01-24 08:00:00+00:00,2.0,Slightly large,Small,Small,Tops,,2014,0
32405,Chelsea,5,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small&Large,Dresses,,2012,0
105593,Caitlin,2,2014-01-24 08:00:00+00:00,2.0,Slightly large,Small,Small,Bottoms,,2015,0
56289,nmurray,5,2014-01-24 08:00:00+00:00,3.0,Just right,Small,Small&Large,Outerwear,ModCloth,2014,0
32403,Brie,4,2014-01-24 08:00:00+00:00,3.0,Just right,Small,Small&Large,Dresses,,2016,0
24853,ellegorythm,5,2014-01-24 08:00:00+00:00,4.0,Slightly large,Large,Small,Tops,,2016,0
24853,amyellyn19,5,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small,Tops,,2016,2
16411,Kristen,5,2014-01-24 08:00:00+00:00,7.0,Just right,Small,Small,Dresses,,2011,0
77803,candaceforbes,5,2014-01-24 08:00:00+00:00,5.0,Just right,Large,Small,Bottoms,,2018,0
82288,ashleigh.rowbottom,4,2014-01-24 08:00:00+00:00,2.0,Slightly large,Small,Small&Large,Dresses,,2018,0
56780,kap6,4,2014-01-24 08:00:00+00:00,4.0,Slightly small,Small,Small&Large,Dresses,Retrolicious,2014,0
70478,williarl13,5,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small,Bottoms,,2013,0
27439,ellegorythm,5,2014-01-24 08:00:00+00:00,6.0,Slightly large,Large,Small&Large,Outerwear,Steve Madden,2018,0
47397,knitmeoutahere,5,2014-01-24 08:00:00+00:00,4.0,Just right,Small,Small,Tops,,2013,0
57369,b,5,2014-01-24 08:00:00+00:00,6.0,Just right,Large,Small&Large,Tops,,2014,0
47397,Brianna,3,2014-01-24 08:00:00+00:00,1.0,Just right,Small,Small,Tops,,2013,0
57369,jromeo88,3,2014-01-24 08:00:00+00:00,1.0,Slightly large,Small,Small&Large,Tops,,2014,0
32236,alicegrindling,2,2014-01-24 08:00:00+00:00,4.0,Slightly large,Small,Small,Outerwear,,2014,0
54222,kate.c.nelson,4,2014-01-24 08:00:00+00:00,,Just right,Small,Small&Large,Bottoms,ModCloth,2015,2
32236,cporterfieldrpsgt,5,2014-01-24 08:00:00+00:00,5.0,Just right,Large,Small,Outerwear,,2014,0
65046,georgia.i.heath,5,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2014,0
72816,Claudia,4,2014-01-24 08:00:00+00:00,2.0,Slightly large,Small,Small,Bottoms,,2015,0
65046,amy.pixiedust2fly,2,2014-01-24 08:00:00+00:00,2.0,Slightly small,Small,Small,Dresses,,2014,0
16411,madelinebrodt,5,2014-01-24 08:00:00+00:00,6.0,Just right,Large,Small,Dresses,,2011,0
65046,hellcat139,4,2014-01-24 08:00:00+00:00,2.0,Just right,Small,Small,Dresses,,2014,0
