PC1,PC2,cluster,mean_rating
-1.157623822413488,-2.825558365061008,1,2.48625
-1.3662378268190796,-2.4915566309663766,1,2.3675
-1.5312657388564104,-2.2942081968746217,1,2.2829166666666665
-1.7675512109074505,-2.6013910562846423,1,2.4495833333333334
-1.5187722654243032,-3.407827221171298,1,2.2179166666666665
-0.53521671248373,-3.629192578628878,1,2.2841666666666667
0.3391510361828244,-3.10339482811637,1,2.3504166666666664
-0.7663267708406563,-2.826963291114603,1,2.05125
-0.5185469345819812,-1.4354270699483853,1,2.1395833333333334
-1.368136461207837,-2.496384835016367,1,2.115
-1.3666141844124253,-3.2462089027469743,1,2.3045833333333334
-0.9837260495811277,-2.853055927972267,1,2.1795833333333334
-1.469909929569997,-2.7257350172158765,1,2.3108333333333335
-0.9320418960988534,-3.002471656206185,1,2.1670833333333333
-1.0168027081280555,-2.27106950177569,1,2.033333333333333
-1.163558762217947,-3.30551164493242,1,2.0608333333333335
-1.1559827618553866,-3.1095563859990136,1,2.0383333333333336
-1.1528724209922616,-3.1375441224408664,1,2.0295833333333335
-1.1441165836313452,-3.1446213066224247,1,2.024583333333333
-1.0299399673381946,-2.7595717283871863,1,1.96
-1.5539529513592714,-2.827260543541447,1,2.129583333333333
-1.5400488996034598,-2.8553983575285713,1,2.1300000000000003
-1.2471192177531776,-2.5706707739336925,1,2.049583333333333
-1.9937502782670986,-2.85808494404634,1,2.1866666666666665
-0.47481691266293896,-2.81555474582615,1,2.2416666666666667
-0.022318595468562873,-3.511363616207994,1,2.2079166666666667
-0.037761962760877094,-3.3533572803402554,1,2.1766666666666663
0.3792625571559704,-2.569568456438138,1,1.9141666666666666
0.14990331331668227,-2.7060781936963383,1,1.8829166666666666
-0.39103449216788105,-2.251412474059842,1,1.9829166666666669
-0.1697358859160521,-2.032645357724618,1,1.7845833333333332
0.9486208306085598,-1.730118264022129,1,1.7120833333333334
0.8554738718724183,-1.917122306881728,1,1.6875
-0.007205784426249352,-1.2479688292505822,1,1.6941666666666666
0.8911660200579958,-1.9402247927719025,1,1.6879166666666665
0.3305281654586122,-1.8198812403003852,1,1.8633333333333333
0.515905545932542,-2.075450313241743,1,1.9445833333333333
1.193544710531771,-2.451046503109064,1,1.8666666666666665
1.2089628404631565,-1.9039445802344026,1,1.8145833333333332
1.2129607119370818,-2.312587226594287,1,1.862916666666667
1.3723985228101547,-1.206597332940257,1,1.71
0.7843214441403331,-1.2793910943537876,1,1.846666666666667
1.281783605449017,-1.48607288416773,1,1.96875
0.6139018830029377,-1.4301365623815396,1,1.8483333333333334
0.3363995680084138,-1.5569623128598682,1,1.8941666666666668
0.9445372935500839,-1.2576578088771344,1,1.9045833333333333
1.4868539953361741,-2.1095623391385625,1,2.172083333333333
0.9855847579096932,-1.6085175919673884,1,2.0679166666666666
0.20725142110097186,-1.3943074289350423,1,1.9066666666666665
0.1208898579129067,-0.9173482523475935,1,2.3095833333333338
-0.641633619804089,-0.6850294596676878,1,2.1245833333333333
-1.4339192515117785,-0.47304708938586837,2,1.96125
-1.2234637952648248,0.4090632614053291,2,1.9833333333333334
-0.3406310791115413,-0.23138849293949704,1,1.71875
-0.4127087536317484,0.4526074870454014,2,1.6170833333333334
-0.6458184368993293,0.8212955030171408,2,1.92375
-0.6926246836060437,0.1615944752279578,2,2.0241666666666664
-0.04600171700796943,1.2193782102544604,2,1.8704166666666666
0.040168062336581475,-0.27110411622170116,1,1.9599999999999997
-0.37933703256961615,0.39336171535775755,2,2.0966666666666667
-0.5843958528121548,1.2176734716354245,2,2.0079166666666666
-0.09271726892852905,-0.8285819214992903,1,2.0520833333333335
-0.433648496740355,-0.8683551468918759,1,2.265416666666667
1.2158622078486143,-1.9451635249473433,1,1.7541666666666664
0.6648053813395377,-2.2597862442884806,1,1.8929166666666666
0.8292896010473563,-1.4213825076758564,1,1.905833333333333
1.8163513833888434,-2.2088708075962873,1,2.2083333333333335
0.41779517894807355,-1.1783865244199954,1,2.0366666666666666
0.7342402667538256,-0.6043190508551549,1,1.7787499999999998
1.1452076954156312,-0.06181688495872036,1,2.0920833333333335
1.5376100764090022,-0.9624695321695336,1,2.234583333333333
0.6087888136005082,-0.8018513931784309,1,2.0554166666666664
0.062098584642158866,-0.6913923484348137,1,2.1979166666666665
0.6665156263822782,-0.8343780276413588,1,2.0516666666666667
0.40686212498904534,-0.6071059130451677,1,1.7491666666666668
0.4401907931998716,-1.7628597256777963,1,2.06125
0.46321736120936213,-1.7753031920734634,1,2.06125
-0.029373805016883754,-1.7421238604639304,1,2.171666666666667
-0.17469447853434455,-1.9874291594364706,1,1.9233333333333336
-0.6506280799463707,-1.591357814404783,1,2.0316666666666667
-0.17500766456314468,-1.987578722246831,1,1.9229166666666668
-0.17399514698841365,-1.9886878989157042,1,1.9225
0.5816944623805889,-1.3718896338834305,1,1.7570833333333333
-0.26333041630499493,-0.5987000615037225,1,2.0120833333333334
-0.03446047848754436,-1.4927394250510806,1,2.032083333333333
2.376103412902472,-1.3599975681188883,1,2.20875
2.1736497779156667,-2.61788995300961,1,2.18625
1.317475185585527,-2.374246469641522,1,2.0116666666666667
0.5570659837198131,-1.3059080678354433,1,2.3470833333333334
-0.3995499844091008,-0.8139792626462222,1,1.9204166666666669
1.4249457145268494,-0.84953446417848,1,1.8712499999999999
1.1595882469412147,0.4261323149538152,1,1.8987499999999997
-0.011465892644362046,-0.28990774017281806,1,1.8658333333333335
-1.9458294016171267,-0.08531999706521845,2,2.28
-0.379871378813023,0.958524584547863,2,1.9370833333333335
-1.0516976122038137,1.5239539276929703,2,1.9779166666666665
-0.9400194149677337,0.2539621089243919,2,2.1979166666666665
-0.39459165263270196,-0.2775893826239891,1,2.0654166666666662
-0.4986335580838294,-0.296186805060943,2,2.0554166666666664
-0.062049177895392216,-0.7996087925917836,1,1.8770833333333332
-0.9527950885022364,0.24230938839861815,2,2.1983333333333337
-0.5986027197706918,-0.2067694792053629,2,2.0124999999999997
-1.492038666306258,-0.4063575274170961,2,2.2283333333333335
-0.16063292413001176,-0.41377732070885886,1,2.3470833333333334
-1.57885037110495,-0.18746042745715502,2,2.1750000000000003
-1.7442828626666436,-0.3185173659145132,2,2.1433333333333335
-1.7999875962181655,-0.39294966023426314,2,2.179583333333333
-2.7955073590523916,-0.7416693129538066,2,2.1675
-2.168676002238744,0.7428035386648192,2,2.2441666666666666
-2.3246934740131513,-0.011383205986822166,2,2.1841666666666666
-1.586066286291119,0.5264206025922458,2,2.0795833333333333
-1.645406384661279,0.5483565860886891,2,2.0679166666666666
-1.7330060236901283,0.9297761230425742,2,2.0325
-1.95957407400211,1.050365453689753,2,2.1429166666666664
-1.9559425695408215,1.1196976435567152,2,2.1291666666666664
-2.7127242126887903,0.9688428246816941,2,2.2754166666666666
-2.4441955298547917,0.5657054127081699,2,2.1774999999999998
-2.301151038197843,0.3225135388787785,2,2.23
-2.587541613352064,0.7910646002610795,2,2.308333333333333
-2.6215421837705293,0.9028589958719636,2,2.285416666666667
-1.8395097284577355,1.0313418843090665,2,2.140833333333333
-1.416952340291806,0.466291707144942,2,2.339583333333333
-1.1927640830132202,0.23589889122731894,2,2.2133333333333334
-2.344161656745125,0.22494657297422374,2,2.194166666666667
-2.295465405863114,0.4438846742961456,2,2.1933333333333334
-2.0696872802898505,0.2976281347702575,2,2.2637500000000004
-1.865413571846662,0.7948476881485191,2,2.077083333333334
-1.9054960598350583,0.1540487899448941,2,2.18375
-2.0277618239746817,-0.10098123868606335,2,2.2829166666666665
-1.9897387767916241,-0.12220582530577231,2,2.2845833333333334
-1.9652740097442294,-0.1640096048879159,2,2.2845833333333334
-1.9247884914863471,-0.16464881257484457,2,2.289166666666667
-2.951496052477921,0.055499337910641544,2,2.545
-3.0266867727723783,0.1357026552611949,2,2.4949999999999997
-2.446468778509044,-0.6793829337488363,2,2.558333333333333
-2.058179422816749,-0.5297786392399718,2,2.4766666666666666
-1.100200801105065,0.5193118784013894,2,2.2379166666666666
-1.0535287109315759,0.5274338262540372,2,2.235
-1.010619984771956,0.4978659769994759,2,2.2383333333333333
-0.9710178818159786,0.4756919925356621,2,2.24
-0.846569770670329,0.27887076983933295,2,2.263333333333333
-1.906008323825228,0.10201465929903357,2,2.355
-0.9140334714642749,0.5287521526821166,2,2.1925000000000003
-1.638313391490814,-0.5520657734620733,2,2.1808333333333336
-1.5848351062073156,-0.6098311174390939,2,2.19375
-0.6022846238485294,-0.15367026708872797,2,2.0141666666666667
-1.5179699218281026,-0.666775413807598,2,2.19625
-1.3197913000023034,-0.39591915983370185,2,2.1504166666666666
-0.292899125525463,0.1009756364854242,2,1.9937499999999997
-0.37650011453058413,-0.3627553577972432,1,2.0666666666666664
-1.8316775102043747,0.17765566450650844,2,2.34125
-2.471056640246352,0.22778384647631486,2,2.4675
-2.5957003577778037,0.43410694478369016,2,2.4204166666666667
-2.1727516709054875,-0.23540779272032286,2,2.2470833333333333
-2.173943467961391,-0.23387688543752966,2,2.2483333333333335
-1.8204807150459295,-0.971362442261586,2,2.0833333333333335
-1.809110520551881,-0.9950527478870981,2,2.09125
-1.5655444703856924,-1.6487324281224425,1,1.9120833333333334
-1.9592780260855471,-1.8139095429218997,1,2.22625
-2.1393266427766355,-0.9582852301806195,2,2.435416666666667
-1.7321493193506647,-0.5587736591436536,2,2.1979166666666665
-1.1956621604714985,-0.12831751250944065,2,2.2341666666666664
-1.8908721128644825,-0.8572900870146293,2,2.0745833333333334
-2.3398412174108283,-0.11327306988684963,2,2.2045833333333333
-2.3256701842749536,-0.2748679981872329,2,2.2266666666666666
-1.951638881716475,-1.0485031987633093,2,2.0554166666666664
-1.7967593825761512,-0.93428966752334,2,2.0945833333333335
-1.6873800979871036,-0.8145861016703615,2,2.129583333333333
-0.8511448156169258,-0.2958158478630721,2,1.92375
-2.527452969027719,0.5163319009894933,2,2.3058333333333336
-1.326034480550606,-0.9006790809867712,2,1.9329166666666666
-1.2896762199533716,-0.3832073228837552,2,2.23625
-1.5281428316208,-0.15366869903804142,2,2.1129166666666666
-2.831209780624018,-0.058576575304968306,2,2.03875
-2.4548585014962896,0.6569939449863201,2,2.163333333333333
-1.230067713262059,-0.22353344702623057,2,2.0308333333333333
-1.445315790512637,0.13735315119063526,2,2.0883333333333334
-1.6006144402615679,0.5107801659630987,2,2.137916666666667
-2.054352129745042,0.14487320049720648,2,2.2375
-1.8387124446312078,-0.4256829380478888,2,2.069583333333333
-2.1214631330369453,-0.2962557498275628,2,2.1058333333333334
-2.080304388733022,-0.5237672044590616,2,1.9454166666666668
-2.2414500755842197,-0.6947627510253825,2,1.9204166666666669
-2.6235115173657464,-0.3559061083059712,2,2.2358333333333333
-0.8741387683356354,0.5106986168108091,2,2.3558333333333334
-1.6881585751648565,-0.5385165459804006,2,1.8220833333333333
-1.592530654684079,0.7642497231835881,2,1.8591666666666666
-2.085620535381888,1.5040426488779257,2,1.9891666666666667
-1.8237750754043236,1.000126888932077,2,1.825
-2.119379324678357,2.465333970538076,2,2.35
-1.572613699251797,2.238737031564134,2,2.11375
-2.398245186328079,2.777632182227954,2,2.1304166666666666
-3.1436276707599764,0.7823242835758512,2,1.8654166666666665
-2.500080431201496,2.608789210798926,2,2.2779166666666666
-1.7706679993476675,2.4709047229747116,2,1.77375
-1.859584574613002,2.47610352445111,2,1.7391666666666665
-1.877012049893489,3.576319888335069,2,1.8908333333333331
-2.26246182430904,4.489077891585976,2,2.089583333333333
-2.210494721321544,4.49512384231398,2,2.0537500000000004
-2.36334989131026,3.971880381025468,2,1.9874999999999998
-2.918278424097138,2.8860888305986325,2,2.19125
-2.514312969516461,4.62914689349269,2,2.1554166666666665
-2.4095379880265497,4.619400183045931,2,2.17125
-2.3529889614823927,4.518879457059421,2,2.17875
-2.3776656007544106,4.525274609275091,2,2.174583333333333
-2.2938463517240772,4.039351933533058,2,1.99125
-2.4166134834911053,4.572926707145733,2,2.1774999999999998
-2.502542130515639,4.628534799966662,2,2.1595833333333334
-2.406349359842574,4.614471408383762,2,2.170833333333333
-2.5506458311881235,4.575800518816784,2,2.160833333333333
-2.5907018747309745,4.499977137606389,2,2.1341666666666668
-2.5165210687452233,4.571626711711589,2,2.155
-2.5224423093537656,4.555552643498585,2,2.1558333333333333
-2.303359904204001,3.934938079092262,2,1.9770833333333335
-1.1478758323733627,3.7611862474355426,2,2.1420833333333333
-1.9462761509932864,3.8800739165644664,2,2.0466666666666664
-1.7954145340689667,3.882776475731753,2,2.0245833333333336
-2.140096353470137,2.9498708507418083,2,1.9045833333333333
-2.147529821468362,2.934022600365527,2,1.9029166666666668
-1.5968097887208672,3.3249976582956084,2,1.9454166666666666
-1.6698052616701122,3.375229637932088,2,1.9833333333333332
-0.6568581841979351,3.8580716295182667,2,2.0208333333333335
-1.5364081269025474,4.339400576044634,2,2.3033333333333332
-2.4223657578931346,3.996780375612802,2,2.17
-1.5856650714574239,4.343604312764511,2,2.305
-2.1278111800883996,3.5974468509146846,2,2.0708333333333333
-1.8671721214551507,2.997662400009355,2,1.945
-1.7991918092299373,4.088088245976176,2,2.07125
-1.108330315033746,4.545292588215505,2,2.2329166666666667
-1.6559926088063652,3.1265390121228545,2,1.98625
-2.6246696373868454,3.4165294309635392,2,2.0029166666666662
-2.1171480444279753,3.7146361842826123,2,1.905833333333333
-1.7778434793237412,4.068156868615808,2,2.0541666666666667
-2.014534486697172,3.6543590308781297,2,1.8499999999999999
-2.005092777701447,3.651347445012575,2,1.8516666666666666
-2.133286035682676,3.624129611643895,2,1.8770833333333332
-2.1247314984827224,3.6195440589871617,2,1.8775000000000002
-2.1133691442258393,3.6073146628383155,2,1.8816666666666666
-2.0905057198480406,3.6036400123118364,2,1.8841666666666665
-1.2326222126139534,3.9207534692288544,2,2.012916666666667
-1.334211856322328,4.115499476455976,2,2.06875
-1.3126120685780234,4.0981522097694185,2,2.0729166666666665
-1.8138656892378247,3.600568764205716,2,1.8870833333333337
-1.791728997644993,3.581149309358526,2,1.8895833333333332
-1.777866297197935,3.5576722439887156,2,1.8920833333333336
-1.9202941264732027,3.483873997734969,2,1.905
-1.1985644318632949,4.4446547352867665,2,2.1012500000000003
-1.1874615235339603,4.420072214950398,2,2.1075
-0.8610853213877456,4.030830648583619,2,2.03125
-1.2478299153208767,4.327031049695625,2,2.1454166666666663
-1.2196465306167876,3.8654159106343764,2,2.1354166666666665
-1.8147160680620242,3.3575901384064846,2,1.9741666666666664
-0.8692548787371303,3.2414033694424056,2,1.9545833333333336
-0.45478683148700266,2.594567907472579,2,1.8225
-0.5066795285759912,2.824740311194594,2,1.8741666666666668
-0.8751836651175146,2.649110534992807,2,1.94625
-0.6697216268003355,2.67300107735331,2,1.9433333333333334
-0.21099476846374343,3.0479812184264867,2,2.3529166666666668
-1.3892168794889357,3.18464420997692,2,2.2329166666666667
-1.0965192795323562,2.8139067324852305,2,2.13
-1.4026155821501896,3.179612861772846,2,2.2220833333333334
-1.2216949828249826,3.907974450008667,2,2.370416666666667
-1.1842223652559558,3.0385906307446526,2,2.1995833333333334
-1.1776763119014735,3.034464620528756,2,2.19875
-1.0964938772750334,2.802248457367308,2,2.13375
-1.2656838876128076,3.0662323601704444,2,2.2016666666666667
-1.2378180282724445,3.0165840811754636,2,2.2116666666666664
-1.2309795793816332,3.0126508472243483,2,2.2125
-1.2235590258663154,3.007866524642672,2,2.214583333333333
-0.30008649338567306,3.7459884689668335,2,2.1658333333333335
-0.9145786941264863,3.197852269103372,2,1.9720833333333332
-1.9803632248511136,2.2629160314532193,2,2.1
-1.313083071111029,2.641648562175798,2,2.0295833333333335
-1.2571320409147289,2.556751755811984,2,2.0416666666666665
-0.7937228797770259,3.053729637486723,2,1.991666666666667
-1.1154216615670312,2.6605325192788882,2,1.8925
-1.0604841816073574,3.45759710413655,2,2.120416666666667
-1.046814938336192,2.694380986081554,2,1.9354166666666668
-0.9865442529566064,2.68422472416954,2,1.9425
-0.7138977202466439,2.415671827817278,2,1.8741666666666668
-0.47470999143453596,2.715981804481313,2,1.9354166666666668
-1.1397598319455167,2.050881465424447,2,1.9679166666666665
-0.8221006374250931,2.047629706239204,2,1.8266666666666669
-1.334731353810722,1.7880991067310092,2,1.9154166666666665
-1.2964742731336958,1.5232601230570542,2,1.9679166666666668
-0.4816363983770242,2.21253574309637,2,1.9016666666666666
-0.8081352921329709,1.6953670549091826,2,1.8145833333333334
-0.7563101503304516,1.652001549457079,2,1.7991666666666666
-0.744709718443317,1.6678399102195036,2,1.8104166666666668
-0.7236932067303992,1.407318060006562,2,1.8295833333333336
-0.7654726211453197,1.537300941777323,2,1.7933333333333332
-0.30206358762987456,2.0239318940825983,2,2.0054166666666666
-0.3366114752909213,1.8817283572295118,2,1.9904166666666665
-0.325453922485678,1.870448808700738,2,1.9887500000000002
-0.29120374202636656,1.8546299000889255,2,1.9920833333333334
-0.34573749889810734,1.9873712516112714,2,1.9475
-0.7312950921286158,1.2418745837239382,2,1.9437500000000003
0.6286535149872199,2.7681722113205667,0,2.033333333333333
0.636881409979602,2.7596796473190843,0,2.033333333333333
0.7308323282493997,2.6378850533099762,0,2.0766666666666667
0.2881808758207099,2.1723113875396356,2,2.2433333333333336
0.8589424068086512,2.4431644205822853,0,2.1170833333333334
0.2199629555947211,2.6531979204558103,2,2.3675
0.5548942424241118,2.2695072927151725,0,2.2925
0.35640567513145127,2.4489208109075293,2,2.2445833333333334
0.45798972022897066,2.4389156573714708,2,2.2279166666666668
0.3653905056484947,2.3954548412024157,2,2.2558333333333334
0.4160986819892209,2.274311849667261,2,2.242083333333333
0.8517149286943162,2.112994952127157,0,2.0966666666666667
2.248867095649904,4.279923624232321,0,2.4287500000000004
2.0065404377674603,3.927309699517754,0,2.3633333333333337
1.7032249383321245,3.8223566947242893,0,2.2875
1.3597018737504138,3.9332280743029138,0,2.2866666666666666
1.4212698608133887,3.9316030422170907,0,2.2725000000000004
0.5214404175633897,3.203558158675178,0,2.2308333333333334
1.1374749274834228,3.7111101781896703,0,2.3695833333333334
0.7188062812969394,3.791045761319366,0,2.484583333333333
1.3955018489719535,3.3755410750510624,0,2.345833333333333
2.396689506395229,3.9683632461162714,0,2.25875
2.3796076713465806,4.188656256884731,0,2.2379166666666666
2.329227143942685,4.321322005190473,0,2.2070833333333333
2.3407856991234004,4.23757149997085,0,2.19625
2.2201632208051985,4.229697248428986,0,2.15
1.593439595577207,3.1215560361972448,0,1.9941666666666666
1.7527511745715,3.2889857080818756,0,2.047916666666667
1.355681037421615,2.5467598567615726,0,1.9154166666666665
1.3324167942717897,2.328888746218867,0,1.8691666666666666
1.4295797815191378,2.44377068967055,0,1.89
1.917282468042148,3.2820754798598184,0,2.014583333333333
1.7654907140969534,3.2656749763419386,0,2.0120833333333334
1.2840870056394191,2.237694973485127,0,1.8999999999999997
0.8944380653027287,1.5048943118506677,0,1.8233333333333333
0.2338453646648531,1.0734420293724631,2,1.9325
1.5377875499686098,2.029045160148637,0,1.9870833333333333
1.049165930556759,1.4393242573801244,0,1.812083333333333
1.7598636612552672,1.888010294935572,0,2.060416666666667
2.1230498153921533,2.4724072871012712,0,2.047083333333333
1.7856480160581045,1.9896476138821217,0,1.9295833333333334
1.4633278029792653,0.6094116964513359,0,1.8729166666666668
1.4532087318246565,0.6816058023323146,0,1.9033333333333333
1.8314800905497306,2.3091093606351847,0,1.9349999999999998
1.1539890869054734,1.792714660094033,0,1.89375
1.4184703312773648,1.7439875007334789,0,1.9854166666666666
0.8963106894086348,1.575915779238275,0,2.0595833333333338
1.2833213479322958,1.3520262128309337,0,1.9924999999999997
1.3927808901275331,1.4064544531381575,0,1.9770833333333335
1.4961005540384613,1.8847645556582444,0,1.91125
2.0413698952792676,0.6589283022864135,0,1.8895833333333334
2.1540810006345095,0.605362868075685,0,1.8879166666666667
1.6019485753361253,1.1315427969575127,0,1.7762499999999999
1.987434193452792,1.1825557947648175,0,1.7970833333333334
3.067309711282647,2.8641416536430295,0,2.2391666666666663
2.4127812586540087,2.9627040574429984,0,2.1037500000000002
2.4129685046757094,1.6287212338986221,0,1.820833333333333
2.158488876236591,1.2996802430403407,0,1.7704166666666665
2.228281489444031,1.250317847445472,0,1.7545833333333334
2.389143510027285,1.3002162603727216,0,1.7758333333333336
3.21963538942016,3.483648217234622,0,2.1891666666666665
3.3733368637135768,3.991465819125973,0,2.2883333333333336
2.376344460441695,1.3746074133209603,0,2.1079166666666667
3.1378018015578517,2.6095537942012696,0,2.2958333333333334
3.2834411017692178,3.086846246345563,0,2.1708333333333334
3.482403986046802,0.97176833443817,0,2.057916666666667
3.4750552108012878,1.89308928765131,0,1.9349999999999998
3.861219119295451,2.3016197134409984,0,2.00125
4.226104274640736,2.470609532018691,0,2.1350000000000002
3.718365435078312,1.6187648886229489,0,2.0208333333333335
4.4166306378628715,3.183346133781274,0,2.1220833333333333
4.470664260399094,2.4512138567055075,0,2.1704166666666667
4.60593345306887,3.3143154592101753,0,2.1425
4.589974963310988,2.9507005675925484,0,2.14125
4.689816193929072,3.090483143296926,0,2.1666666666666665
4.890580448626258,3.217165208067386,0,2.1750000000000003
4.691309481060371,2.546219079853317,0,2.1616666666666666
4.684309983748078,1.7229112772776973,0,2.09625
4.710466290875164,1.7096573255068157,0,2.09625
4.712412385253694,2.5366665583099217,0,2.160416666666667
4.598185154299681,1.20563107901879,0,2.05875
4.6313576701163806,0.7277660088738094,0,1.9745833333333334
5.549062461694355,0.5669062401429779,0,2.09625
4.985779383291126,1.6304927042662722,0,2.0216666666666665
4.285845201386063,0.4427948742311124,0,1.8445833333333332
4.245874267983069,0.42758381069529566,0,1.8475000000000001
3.4991238588944413,1.089604003649159,0,1.9029166666666668
3.4456034226639694,1.234972327264834,0,1.8808333333333334
3.664758757976222,1.1501664289825937,0,1.9279166666666665
3.7923636319872225,1.7081165836051806,0,2.0279166666666666
4.603753875701247,1.7767723681599819,0,2.1858333333333335
4.288736141005507,1.3610203451497558,0,2.014583333333333
4.720645160485857,1.6836519869128865,0,2.125833333333333
4.647285482046449,1.264700383147846,0,2.0154166666666664
4.382505154824839,1.9003072131992516,0,2.0216666666666665
5.259196291742266,0.9756405002202087,0,1.9329166666666666
4.577269278971807,1.6988984749303653,0,2.05625
5.104977873360039,1.5958766258256787,0,2.0629166666666667
4.7048070462782645,0.1905293390055651,0,1.8466666666666667
5.030002550035514,1.6160062737043555,0,2.0945833333333335
4.245438532199137,0.9697241364731819,0,1.9466666666666665
3.9826844271060797,1.063655659622332,0,1.89375
4.008087980094132,1.0040739618226384,0,1.906666666666667
3.4602079362154123,1.1117745665873313,0,2.0412500000000002
3.8628948146468196,1.4261237835607055,0,2.235
3.5259195353765214,1.0138399728988623,0,2.0658333333333334
3.5081229798942335,0.9850766617501101,0,2.0625
4.025077912397888,0.8849945938579276,0,1.9254166666666668
4.750077624914835,0.7805453215430614,0,2.06125
4.787933241763289,0.6466952713613994,0,2.08375
4.992317917723794,0.03063206235991703,0,1.9070833333333335
4.961056312521799,0.7505952521049843,0,2.0933333333333333
5.007366508814287,0.676666674999561,0,2.11
5.202205918312123,0.07906862937699227,0,1.9241666666666666
5.214277289098307,0.053648997070780614,0,1.9295833333333334
4.983935657486309,0.6756281520400088,0,2.1016666666666666
3.790151286365912,0.37740456245669696,0,1.9145833333333335
4.007417903926136,-0.31345509567566077,0,1.7300000000000002
3.8528406153966803,0.2898411844745328,0,1.9124999999999999
4.0621950941216385,-0.30542337667004044,0,1.7379166666666668
4.0637337126521125,-0.3017764464555854,0,1.7404166666666667
4.966265876775262,0.7789454234583116,0,1.9445833333333333
4.150267100472327,-0.48157134990013384,0,1.76625
4.175470118694725,-0.36024646619535505,0,1.7387500000000002
5.9248553982508145,1.5913829824397006,0,2.265833333333333
4.809382772943673,0.8228698339066328,0,2.0883333333333334
4.0905942483716276,0.12948014879767517,0,1.9404166666666667
2.3520449443418783,-0.581201890294978,1,1.76625
4.034332374194034,0.28228292167892644,0,2.0675
3.355217985056009,-0.6441603144508385,0,1.8579166666666669
3.5950105942743233,-0.6095796058616068,0,1.780833333333333
3.2298799165117305,-0.3529215303328816,0,1.6595833333333332
3.210600141971204,-0.4028287472237831,0,1.6616666666666668
4.168136457703733,0.5819658755239966,0,1.9337499999999999
3.5444159690572494,-0.34282621910155314,0,1.7358333333333331
3.212800376984942,1.308101903232372,0,1.950833333333333
3.073698381516141,-0.4876025775517332,0,1.7220833333333332
3.0381902492831125,-0.561290787448608,0,1.7229166666666664
3.9287309594109248,-0.5392383948058243,0,1.9962499999999999
3.206986359727537,-0.8948120691316261,0,1.8579166666666669
3.2485962032910636,-1.079845839212467,1,1.8854166666666667
2.436238967132551,-0.4405375120941706,1,1.7258333333333333
3.1511928564024734,-0.37384414011122363,0,1.7966666666666666
2.254648302612465,-0.9756321329234786,1,1.78625
2.319670091369852,-0.9573182883176624,1,1.7562499999999999
2.413144087059424,-0.6299107989192382,1,1.6966666666666665
1.1132687823279013,-1.3538079117516644,1,1.6787500000000002
0.9131815540862778,-0.7551242464441043,1,1.5854166666666665
0.9660372278797962,-0.7028891146423192,1,1.5791666666666668
2.7207142331236014,0.2625920698486346,0,1.8533333333333335
1.4905060612648848,0.5513568275906684,0,1.77125
0.8099025987524895,-0.42133013860201124,1,1.8291666666666668
0.6269750021473255,0.1600196434740282,1,1.7400000000000002
0.5881391446153085,0.04370769649290217,1,1.7566666666666666
1.1906893352552703,-0.9012872108827155,1,2.044166666666667
1.2371356724026892,0.9489296239840166,0,1.93625
0.7215565856725229,-0.27167046164396835,1,1.5891666666666666
1.1899618805334502,1.1080332325299485,0,1.9116666666666664
1.2048842175322805,1.100161254556741,0,1.9120833333333334
1.085201974727991,0.40485865982533686,1,2.0187500000000003
0.6251379042169207,0.04838193297899555,1,1.7441666666666666
0.4853138032627246,0.3029568046585127,1,1.6816666666666666
0.8004383589401074,-0.7722232171138103,1,1.88375
1.0877385454448443,1.186643985333588,0,1.8741666666666665
0.4498545751317216,0.19150468048756486,1,1.6741666666666666
0.7057725917104216,0.12480202704544525,1,1.6975
-0.1833296106324538,0.4959586755909332,2,1.6416666666666666
-0.2875935163296042,0.41067239964375263,2,1.66625
0.48381659231921903,1.2799683961776798,2,1.8408333333333333
1.9682665697435922,1.1888550746780697,0,1.8683333333333334
1.0272656088027772,1.5696035151226002,0,1.6725
1.9632701407979536,1.7523926644410688,0,1.9583333333333333
1.6353291472845413,0.210362204436548,1,1.87875
0.7925051304320697,0.29155433970143396,1,1.97875
1.0370808156684732,-0.2818659356759678,1,1.82125
1.0686772669046887,0.38868905494898465,1,1.9225
2.2017089472513844,-0.46741585991656454,1,1.7579166666666666
2.797263845462905,-0.7000158555469356,0,1.9245833333333333
1.5610831474860434,-0.8372871393764743,1,1.9345833333333333
2.1980597905579047,-0.9774267213922021,1,2.0554166666666664
2.2515818616313417,0.32571999928408285,0,2.01625
1.759011733834753,-1.0076628943437684,1,1.4979166666666668
1.1541965742408493,-1.7638689107755994,1,1.7345833333333331
1.0305011854521997,-1.829520437674379,1,1.7608333333333333
2.6358137172079266,-0.7368752686391399,1,2.1420833333333333
1.3480790242408887,-1.0772244786058305,1,2.2116666666666664
1.4431579954402385,-0.9538271545871105,1,2.325
1.4908369885841073,-1.134451612238343,1,2.2954166666666667
1.4394920335038577,-0.9527142078417373,1,2.325833333333333
1.450677643723099,-0.9535084607451556,1,2.3229166666666665
1.1713102276161642,-0.5937510143811546,1,2.1804166666666664
1.4002268628244008,-1.047233683245257,1,2.3345833333333332
1.2041729667386138,-0.6065366720421871,1,2.1766666666666667
1.2216385488294141,-0.6286100275920192,1,2.1804166666666664
2.281480999169074,-0.3326348961398513,1,2.325833333333333
2.3861626630046437,-0.9533968908199852,1,2.4137500000000003
1.674106176606925,-0.86822392163137,1,2.158333333333333
